,0
1682,2307.0
1683,2106.0
1684,2107.0
1685,2602.0
1686,2102.0
1687,2104.0
1688,2601.0
1689,2401.0
1690,2103.0
1691,2603.0
1692,2699.0
1693,2402.0
1694,2101.0
1695,2304.0
1696,2301.0
1697,2504.0
1698,2204.0
1699,2303.0
1700,2305.0
1701,2109.0
1702,2205.0
1703,2206.0
1704,2105.0
1705,2111.0
1706,2302.0
1707,2306.0
1708,2502.0
1709,2706.0
1710,2704.0
1711,2108.0
1712,2404.0
1713,2110.0
1714,2503.0
1715,2605.0
1716,2308.0
1717,2207.0
1718,2604.0
1719,2310.0
1720,2202.0
1721,2501.0
1722,2506.0
1723,2100.0
1724,2203.0
1725,0.0
1726,2312.0
1727,2705.0
1728,17.0
1729,2106.0
1730,2104.0
1731,2107.0
1732,2102.0
1733,2601.0
1734,2401.0
1735,2101.0
1736,2602.0
1737,2404.0
1738,2105.0
1739,2103.0
1740,2109.0
1741,2111.0
1742,2603.0
1743,2305.0
1744,2504.0
1745,2206.0
1746,2307.0
1747,2402.0
1748,2110.0
1749,2699.0
1750,2301.0
1751,2502.0
1752,2309.0
1753,2205.0
1754,2605.0
1755,2302.0
1756,2306.0
1757,2204.0
1758,2304.0
1759,2310.0
1760,2505.0
1761,2207.0
1762,2703.0
1763,2503.0
1764,2100.0
1765,2303.0
1766,2501.0
1767,2308.0
1768,2704.0
1769,2604.0
1770,2506.0
1771,2112.0
1772,2202.0
1773,2706.0
1774,2102.0
1775,2106.0
1776,2401.0
1777,2103.0
1778,2207.0
1779,2107.0
1780,2104.0
1781,2307.0
1782,2101.0
1783,2111.0
1784,2699.0
1785,2204.0
1786,2402.0
1787,2306.0
1788,2110.0
1789,2602.0
1790,2601.0
1791,2504.0
1792,2301.0
1793,2303.0
1794,2305.0
1795,2308.0
1796,2205.0
1797,2302.0
1798,2603.0
1799,2109.0
1800,2105.0
1801,2304.0
1802,2100.0
1803,2502.0
1804,2309.0
1805,2206.0
1806,2503.0
1807,2501.0
1808,2505.0
1809,2404.0
1810,2201.0
1811,2310.0
1812,2208.0
1813,2605.0
1814,2203.0
1815,0.0
1816,2202.0
1817,2307.0
1818,2106.0
1819,2107.0
1820,2602.0
1821,2102.0
1822,2104.0
1823,2601.0
1824,2401.0
1825,2103.0
1826,2603.0
1827,2699.0
1828,2402.0
1829,2101.0
1830,2304.0
1831,2301.0
1832,2504.0
1833,2204.0
1834,2303.0
1835,2305.0
1836,2109.0
1837,2205.0
1838,2206.0
1839,2105.0
1840,2111.0
1841,2302.0
1842,2306.0
1843,2502.0
1844,2706.0
1845,2704.0
1846,2108.0
1847,2404.0
1848,2110.0
1849,2503.0
1850,2605.0
1851,2308.0
1852,2207.0
1853,2604.0
1854,2310.0
1855,2202.0
1856,2501.0
1857,2506.0
1858,2100.0
1859,2203.0
1860,0.0
1861,2312.0
1862,2705.0
1863,17.0
1864,2106.0
1865,2104.0
1866,2107.0
1867,2102.0
1868,2601.0
1869,2401.0
1870,2101.0
1871,2602.0
1872,2404.0
1873,2105.0
1874,2103.0
1875,2109.0
1876,2111.0
1877,2603.0
1878,2305.0
1879,2504.0
1880,2206.0
1881,2307.0
1882,2402.0
1883,2110.0
1884,2699.0
1885,2301.0
1886,2502.0
1887,2309.0
1888,2205.0
1889,2605.0
1890,2302.0
1891,2306.0
